timestamp,engine_id,cycle,s2,s3,s4,prediction,probability,anomaly
2026-04-15 00:48:05.964843,1,120,642.81,1593.78,1407.68,0,0.0,0
2026-04-15 00:48:07.886011,1,121,642.63,1593.56,1411.9,0,0.0,0
2026-04-15 00:48:09.837880,1,122,643.3,1593.68,1413.97,0,0.0,0
2026-04-15 00:48:11.852181,1,123,643.39,1586.66,1403.04,0,0.01,0
2026-04-15 00:48:13.796017,1,124,642.48,1587.14,1402.28,0,0.0,0
2026-04-15 00:48:15.741010,1,125,642.96,1585.47,1406.42,0,0.01,0
2026-04-15 00:48:17.646725,1,126,642.49,1582.64,1418.5,0,0.02,0
2026-04-15 00:48:19.579649,1,127,642.99,1586.9,1399.49,0,0.0,0
2026-04-15 00:48:21.531712,1,128,642.47,1593.87,1407.06,0,0.0,0
2026-04-15 00:48:23.431572,1,129,642.41,1591.33,1408.42,0,0.0,0
2026-04-15 00:48:25.384971,1,130,642.7,1585.9,1412.25,0,0.0,0
2026-04-15 00:48:27.295560,1,131,643.01,1585.78,1413.25,0,0.0,0
2026-04-15 00:48:29.210408,1,132,643.19,1596.06,1405.76,0,0.02,0
2026-04-15 00:48:31.151497,1,133,642.45,1592.64,1410.11,0,0.0,0
2026-04-15 00:48:33.049125,1,134,642.85,1583.62,1402.67,0,0.0,0
2026-04-15 00:48:34.992821,1,135,642.45,1585.55,1406.83,0,0.0,0
2026-04-15 00:48:36.976832,1,136,642.84,1584.72,1404.39,0,0.0,0
2026-04-15 00:48:38.912770,1,137,642.43,1594.69,1405.15,0,0.04,0
2026-04-15 00:48:40.819055,1,138,642.79,1589.82,1413.34,0,0.0,0
2026-04-15 00:48:42.763078,1,139,643.11,1592.28,1412.6,0,0.0,0
2026-04-15 00:48:44.685321,1,140,643.05,1590.89,1408.36,0,0.0,0
2026-04-15 00:48:46.660280,1,141,642.39,1590.02,1415.25,0,0.0,0
2026-04-15 00:48:48.614039,1,142,642.51,1595.29,1413.42,0,0.02,0
2026-04-15 00:48:50.554048,1,143,642.77,1593.1,1404.21,0,0.0,0
2026-04-15 00:48:52.451838,1,144,643.09,1591.89,1405.76,0,0.0,0
2026-04-15 00:48:54.384508,1,145,642.95,1594.92,1409.63,0,0.03,0
2026-04-15 00:48:56.349210,1,146,642.72,1586.75,1408.82,0,0.0,0
2026-04-15 00:48:58.278155,1,147,642.25,1594.85,1409.96,0,0.0,0
2026-04-15 00:49:00.205967,1,148,643.02,1590.03,1411.89,0,0.0,0
2026-04-15 00:49:02.140514,1,149,642.9,1592.78,1410.7,0,0.0,0
2026-04-15 00:49:04.083743,1,150,643.06,1589.01,1409.22,0,0.01,0
2026-04-15 00:49:06.102299,1,151,642.82,1592.39,1411.94,0,0.02,0
2026-04-15 00:49:08.062816,1,152,642.67,1598.6,1420.83,0,0.13,0
2026-04-15 00:49:10.025392,1,153,642.99,1589.17,1414.56,0,0.03,0
2026-04-15 00:49:11.919742,1,154,642.81,1597.03,1416.07,0,0.02,0
2026-04-15 00:49:13.837276,1,155,642.83,1590.4,1414.89,0,0.0,0
2026-04-15 00:49:15.763738,1,156,643.04,1585.61,1421.23,0,0.07,0
2026-04-15 00:49:17.681496,1,157,642.2,1598.04,1412.47,0,0.08,0
2026-04-15 00:49:19.620477,1,158,642.88,1596.82,1410.09,0,0.02,0
2026-04-15 00:49:21.557381,1,159,642.89,1589.54,1420.37,0,0.14,0
2026-04-15 00:49:23.468789,1,160,643.45,1590.65,1418.08,0,0.19,0
2026-04-15 00:49:25.444027,1,161,643.0,1594.2,1417.31,0,0.03,0
2026-04-15 00:49:27.347922,1,162,643.15,1592.22,1423.48,1,0.83,0
2026-04-15 00:49:29.294736,1,163,642.85,1600.54,1421.09,1,0.91,0
2026-04-15 00:49:31.206887,1,164,643.17,1598.96,1416.76,1,0.82,0
2026-04-15 00:49:33.139505,1,165,642.76,1597.03,1408.09,1,0.71,0
2026-04-15 00:49:35.062935,1,166,643.34,1596.72,1422.37,1,0.96,0
2026-04-15 00:49:36.993081,1,167,643.02,1593.83,1414.72,1,0.61,0
2026-04-15 00:49:38.953250,1,168,642.68,1591.19,1415.7,1,0.72,0
2026-04-15 00:49:40.896209,1,169,643.2,1590.16,1418.05,1,0.76,0
2026-04-15 00:49:42.831055,1,170,642.92,1592.71,1417.41,1,0.93,0
2026-04-15 00:49:44.773607,1,171,643.26,1592.06,1414.99,1,0.89,0
2026-04-15 00:49:46.684851,1,172,643.33,1591.71,1413.73,1,0.88,0
2026-04-15 00:49:48.649429,1,173,642.97,1590.69,1425.27,1,0.95,0
2026-04-15 00:49:50.566139,1,174,642.64,1599.81,1422.58,1,0.89,0
2026-04-15 00:49:52.475068,1,175,643.61,1603.29,1422.52,1,0.98,0
2026-04-15 00:49:54.444206,1,176,642.86,1592.27,1422.73,1,0.84,0
2026-04-15 00:49:56.389828,1,177,643.79,1602.02,1423.99,1,1.0,0
2026-04-15 00:49:58.294392,1,178,643.38,1605.33,1424.65,1,0.99,0
2026-04-15 00:50:00.268934,1,179,642.86,1592.56,1429.45,1,0.9,0
2026-04-15 00:50:02.187203,1,180,643.58,1599.87,1417.14,1,0.89,0
2026-04-15 00:50:04.142466,1,181,643.44,1596.71,1420.64,1,0.97,0
2026-04-15 00:50:06.046353,1,182,644.21,1602.08,1426.62,1,0.99,0
2026-04-15 00:50:07.994216,1,183,643.24,1597.23,1419.03,1,0.99,0
2026-04-15 00:50:09.944880,1,184,644.07,1605.44,1432.52,1,1.0,0
2026-04-15 00:50:11.900288,1,185,643.8,1603.46,1424.4,1,1.0,0
2026-04-15 00:50:13.861538,1,186,643.51,1595.16,1426.3,1,0.99,0
2026-04-15 00:50:15.820274,1,187,643.32,1592.1,1427.27,1,1.0,0
2026-04-15 00:50:17.834380,1,188,643.75,1602.38,1422.78,1,0.98,0
2026-04-15 00:50:19.741230,1,189,644.18,1596.17,1428.01,1,1.0,0
2026-04-15 00:50:21.700634,1,190,643.64,1599.22,1425.95,1,1.0,0
2026-04-15 00:50:23.652464,1,191,643.34,1602.36,1425.77,1,1.0,0
2026-04-15 00:50:25.581612,1,192,643.54,1601.41,1427.2,1,1.0,0
2026-04-15 00:50:36.579319,1,1,641.82,1589.7,1400.6,0,0.0,0
2026-04-15 00:50:38.896445,1,2,642.15,1591.82,1403.14,0,0.0,0
2026-04-15 00:50:41.076405,1,3,642.35,1587.99,1404.2,0,0.0,0
2026-04-15 00:50:43.282359,1,4,642.35,1582.79,1401.87,0,0.0,0
2026-04-15 00:50:45.405736,1,5,642.37,1582.85,1406.22,0,0.0,0
2026-04-15 00:50:47.622170,1,6,642.1,1584.47,1398.37,0,0.0,0
2026-04-15 00:50:49.893162,1,7,642.48,1592.32,1397.77,0,0.0,0
2026-04-15 00:50:52.120940,1,8,642.56,1582.96,1400.97,0,0.0,0
2026-04-15 00:50:54.367008,1,9,642.12,1590.98,1394.8,0,0.0,0
2026-04-15 00:50:56.990815,1,10,641.71,1591.24,1400.46,0,0.0,0
2026-04-15 00:50:59.506018,1,11,642.28,1581.75,1400.64,0,0.0,0
2026-04-15 00:51:01.816534,1,12,642.06,1583.41,1400.15,0,0.0,0
2026-04-15 00:51:03.940835,1,13,643.07,1582.19,1400.83,0,0.0,0
2026-04-15 00:51:06.193589,1,14,642.35,1592.95,1399.16,0,0.0,0
2026-04-15 00:51:08.420789,1,15,642.43,1583.82,1402.13,0,0.0,0
2026-04-15 00:51:10.751057,1,16,642.13,1587.98,1404.5,0,0.0,0
2026-04-15 00:51:13.034698,1,17,642.58,1584.96,1399.95,0,0.0,0
2026-04-15 00:51:15.329939,1,18,642.62,1591.04,1396.12,0,0.0,0
2026-04-15 00:51:17.614167,1,19,641.79,1587.56,1400.35,0,0.0,0
2026-04-15 00:51:19.850023,1,20,643.04,1581.11,1405.23,0,0.0,0
2026-04-15 00:51:22.137604,1,21,642.37,1586.07,1398.13,0,0.0,0
2026-04-15 00:51:24.327634,1,22,642.77,1592.93,1400.57,0,0.0,0
2026-04-15 00:51:26.459910,1,23,642.14,1588.19,1394.75,0,0.0,0
2026-04-15 00:51:28.602277,1,24,642.38,1590.83,1398.81,0,0.0,0
2026-04-15 00:51:30.729052,1,25,642.77,1594.1,1399.39,0,0.0,0
2026-04-15 00:51:33.026762,1,26,642.16,1589.08,1396.07,0,0.0,0
2026-04-15 00:51:35.328162,1,27,642.44,1590.47,1401.84,0,0.0,0
2026-04-15 00:51:37.531084,1,28,642.35,1582.84,1399.13,0,0.0,0
2026-04-15 00:51:39.807412,1,29,641.91,1584.83,1400.99,0,0.0,0
2026-04-15 00:51:42.058485,1,30,642.2,1593.52,1396.08,0,0.0,0
2026-04-15 00:51:44.310582,1,31,642.02,1584.18,1396.9,0,0.0,0
2026-04-15 00:51:46.534534,1,32,642.33,1591.38,1400.36,0,0.0,0
2026-04-15 00:51:48.659349,1,33,642.71,1588.4,1402.43,0,0.0,0
2026-04-15 00:51:50.776438,1,34,642.54,1581.47,1400.48,0,0.0,0
2026-04-15 00:51:53.003221,1,35,642.44,1590.0,1403.0,0,0.0,0
2026-04-15 00:51:55.279203,1,36,642.54,1581.72,1405.54,0,0.0,0
2026-04-15 00:51:57.437455,1,37,641.99,1579.11,1398.9,0,0.0,0
2026-04-15 00:51:59.631343,1,38,641.93,1589.6,1399.5,0,0.0,0
2026-04-15 00:52:01.916018,1,39,642.01,1583.21,1400.69,0,0.0,0
2026-04-15 00:52:04.190068,1,40,642.24,1582.08,1401.77,0,0.0,0
2026-04-15 00:52:06.372324,1,41,642.4,1591.31,1403.21,0,0.0,0
2026-04-15 00:52:08.532909,1,42,642.12,1584.66,1401.38,0,0.0,0
2026-04-15 00:52:10.647999,1,43,642.24,1591.52,1406.05,0,0.0,0
2026-04-15 00:52:12.784508,1,44,641.93,1586.94,1401.2,0,0.0,0
2026-04-15 00:52:14.876480,1,45,642.53,1582.42,1399.16,0,0.0,0
2026-04-15 00:52:17.137334,1,46,642.43,1588.29,1401.27,0,0.0,0
2026-04-15 00:52:19.330060,1,47,642.21,1580.32,1402.89,0,0.0,0
2026-04-15 00:52:21.513821,1,48,641.89,1588.51,1399.16,0,0.0,0
2026-04-15 00:52:23.798189,1,49,642.23,1584.35,1397.76,0,0.0,0
2026-04-15 00:52:26.097002,1,50,642.77,1588.49,1403.62,0,0.0,0
2026-04-15 00:52:28.351431,1,51,642.81,1585.54,1400.42,0,0.0,0
2026-04-15 00:52:30.636919,1,52,642.76,1583.77,1395.57,0,0.0,0
2026-04-15 00:52:32.775042,1,53,642.61,1579.82,1402.26,0,0.0,0
2026-04-15 00:52:34.949547,1,54,642.42,1592.59,1401.2,0,0.0,0
2026-04-15 00:52:37.101359,1,55,642.41,1584.95,1401.58,0,0.0,0
2026-04-15 00:52:39.214932,1,56,642.49,1586.33,1400.76,0,0.0,0
2026-04-15 00:52:41.409304,1,57,642.13,1583.67,1402.79,0,0.0,0
2026-04-15 00:52:43.681446,1,58,641.9,1590.46,1397.99,0,0.0,0
2026-04-15 00:52:45.907917,1,59,642.33,1596.72,1403.51,0,0.0,0
2026-04-15 00:52:48.128809,1,60,642.34,1582.75,1403.07,0,0.0,0
2026-04-15 00:52:50.376694,1,61,642.1,1583.55,1405.52,0,0.0,0
2026-04-15 00:52:52.493184,1,62,642.17,1581.59,1399.54,0,0.0,0
2026-04-15 00:52:54.629365,1,63,642.6,1592.14,1395.38,0,0.0,0
2026-04-15 00:52:56.842663,1,64,642.23,1584.51,1400.11,0,0.0,0
2026-04-15 00:52:58.950610,1,65,642.28,1584.72,1403.24,0,0.0,0
2026-04-15 00:53:01.179207,1,66,642.5,1588.5,1399.52,0,0.0,0
2026-04-15 00:53:03.437833,1,67,642.33,1590.22,1403.02,0,0.0,0
2026-04-15 00:53:05.699751,1,68,642.51,1582.06,1404.42,0,0.0,0
2026-04-15 00:53:08.022213,1,69,642.44,1590.7,1401.24,0,0.0,0
2026-04-15 00:53:10.236892,1,70,642.22,1584.02,1402.78,0,0.0,0
2026-04-15 00:53:12.499322,1,71,642.21,1580.41,1403.09,0,0.0,0
2026-04-15 00:53:14.876030,1,72,642.41,1579.25,1406.81,0,0.0,0
2026-04-15 00:53:17.144909,1,73,642.29,1592.04,1397.93,0,0.0,0
2026-04-15 00:53:19.298545,1,74,642.96,1584.65,1401.48,0,0.0,0
2026-04-15 00:53:21.434428,1,75,641.96,1582.32,1394.82,0,0.0,0
2026-04-15 00:53:23.639270,1,76,642.21,1589.21,1398.94,0,0.0,0
2026-04-15 00:53:25.731760,1,77,642.55,1586.3,1400.97,0,0.0,0
2026-04-15 00:53:27.997338,1,78,641.99,1580.76,1404.1,0,0.0,0
2026-04-15 00:53:30.221285,1,79,642.12,1582.46,1403.93,0,0.0,0
2026-04-15 00:53:32.529961,1,80,641.94,1591.96,1393.58,0,0.0,0
2026-04-15 00:53:34.766787,1,81,642.73,1584.82,1402.04,0,0.0,0
2026-04-15 00:53:37.008794,1,82,642.04,1589.07,1399.17,0,0.0,0
2026-04-15 00:53:39.277328,1,83,642.66,1588.05,1406.38,0,0.0,0
2026-04-15 00:53:41.456055,1,84,642.64,1585.52,1406.6,0,0.0,0
2026-04-15 00:53:43.761536,1,85,642.28,1590.12,1405.96,0,0.0,0
2026-04-15 00:53:45.903066,1,86,641.84,1588.8,1403.56,0,0.0,0
2026-04-15 00:53:48.042541,1,87,642.33,1586.69,1413.1,0,0.0,0
2026-04-15 00:53:50.148119,1,88,641.96,1581.29,1406.09,0,0.0,0
2026-04-15 00:53:52.379545,1,89,642.24,1584.73,1402.22,0,0.0,0
2026-04-15 00:53:54.595192,1,90,642.67,1584.38,1412.93,0,0.0,0
2026-04-15 00:53:56.807070,1,91,641.98,1584.84,1404.76,0,0.0,0
2026-04-15 00:53:59.098770,1,92,642.89,1590.03,1400.77,0,0.0,0
2026-04-15 00:54:01.343307,1,93,642.85,1593.74,1408.48,0,0.0,0
2026-04-15 00:54:03.482656,1,94,642.45,1583.27,1404.94,0,0.0,0
2026-04-15 00:54:05.624530,1,95,642.86,1577.6,1410.1,0,0.0,0
2026-04-15 00:54:07.905550,1,96,642.19,1584.07,1395.16,0,0.0,0
2026-04-15 00:54:10.193403,1,97,642.07,1595.77,1407.81,0,0.0,0
2026-04-15 00:54:12.298148,1,98,642.0,1591.11,1404.56,0,0.0,0
2026-04-15 00:54:14.547961,1,99,642.46,1592.73,1406.13,0,0.0,0
2026-04-15 00:54:16.899170,1,100,642.22,1589.63,1411.35,0,0.0,0
2026-04-15 00:54:19.137659,1,101,642.75,1584.18,1403.41,0,0.0,0
2026-04-15 00:54:21.434041,1,102,642.85,1589.11,1403.42,0,0.0,0
2026-04-15 00:54:23.676882,1,103,642.21,1581.27,1403.21,0,0.0,0
2026-04-15 00:54:25.934023,1,104,642.29,1590.63,1406.25,0,0.0,0
2026-04-15 00:54:28.062173,1,105,642.01,1588.28,1403.22,0,0.0,0
2026-04-15 00:54:30.181037,1,106,642.68,1589.05,1404.45,0,0.0,0
2026-04-15 00:54:32.315478,1,107,642.53,1595.13,1407.73,0,0.0,0
2026-04-15 00:54:34.562760,1,108,643.49,1585.91,1399.47,0,0.0,0
2026-04-15 00:54:36.815332,1,109,642.49,1586.45,1409.1,0,0.0,0
2026-04-15 00:54:39.123089,1,110,642.55,1590.01,1401.27,0,0.0,0
2026-04-15 00:54:41.483081,1,111,642.67,1584.38,1408.11,0,0.0,0
2026-04-15 00:54:43.797069,1,112,642.66,1586.46,1401.84,0,0.0,0
2026-04-15 00:54:46.106158,1,113,642.68,1590.85,1406.59,0,0.0,0
2026-04-15 00:54:48.343095,1,114,642.31,1588.42,1402.97,0,0.0,0
2026-04-15 00:54:50.515504,1,115,642.66,1594.84,1406.6,0,0.0,0
2026-04-15 00:54:52.705660,1,116,642.64,1580.31,1401.99,0,0.0,0
2026-04-15 00:54:54.879803,1,117,642.38,1589.77,1409.35,0,0.0,0
2026-04-15 00:54:57.119842,1,118,642.34,1585.67,1409.34,0,0.0,0
2026-04-15 00:54:59.290238,1,119,642.67,1596.8,1404.46,0,0.0,0
2026-04-15 00:55:01.550327,1,120,642.81,1593.78,1407.68,0,0.0,0
2026-04-15 00:55:03.550462,1,121,642.63,1593.56,1411.9,0,0.0,0
2026-04-15 00:55:05.463393,1,122,643.3,1593.68,1413.97,0,0.0,0
2026-04-15 00:55:07.420126,1,123,643.39,1586.66,1403.04,0,0.01,0
2026-04-15 00:55:09.328752,1,124,642.48,1587.14,1402.28,0,0.0,0
2026-04-15 00:55:11.246098,1,125,642.96,1585.47,1406.42,0,0.01,0
2026-04-15 00:55:13.235305,1,126,642.49,1582.64,1418.5,0,0.02,0
2026-04-15 00:55:15.161857,1,127,642.99,1586.9,1399.49,0,0.0,0
2026-04-15 00:55:17.145425,1,128,642.47,1593.87,1407.06,0,0.0,0
2026-04-15 00:55:19.038834,1,129,642.41,1591.33,1408.42,0,0.0,0
2026-04-15 00:55:20.975187,1,130,642.7,1585.9,1412.25,0,0.0,0
2026-04-15 00:55:23.041393,1,131,643.01,1585.78,1413.25,0,0.0,0
2026-04-15 00:55:25.414091,1,132,643.19,1596.06,1405.76,0,0.02,0
2026-04-15 00:55:27.867955,1,133,642.45,1592.64,1410.11,0,0.0,0
2026-04-15 00:55:32.725601,1,134,642.85,1583.62,1402.67,0,0.0,0
2026-04-15 00:55:34.688803,1,135,642.45,1585.55,1406.83,0,0.0,0
2026-04-15 00:55:36.637291,1,136,642.84,1584.72,1404.39,0,0.0,0
2026-04-15 00:55:38.942322,1,137,642.43,1594.69,1405.15,0,0.04,0
2026-04-15 00:55:41.009741,1,138,642.79,1589.82,1413.34,0,0.0,0
2026-04-15 00:55:43.114935,1,139,643.11,1592.28,1412.6,0,0.0,0
2026-04-15 00:55:45.292449,1,140,643.05,1590.89,1408.36,0,0.0,0
2026-04-15 00:55:52.266690,1,141,642.39,1590.02,1415.25,0,0.0,0
2026-04-15 00:56:03.514144,1,142,642.51,1595.29,1413.42,0,0.02,0
2026-04-15 00:56:05.762722,1,143,642.77,1593.1,1404.21,0,0.0,0
2026-04-15 00:56:07.900510,1,144,643.09,1591.89,1405.76,0,0.0,0
2026-04-15 00:56:10.371592,1,145,642.95,1594.92,1409.63,0,0.03,0
2026-04-15 00:56:12.711323,1,146,642.72,1586.75,1408.82,0,0.0,0
2026-04-15 00:56:14.982723,1,147,642.25,1594.85,1409.96,0,0.0,0
2026-04-15 00:56:17.585987,1,148,643.02,1590.03,1411.89,0,0.0,0
2026-04-15 00:56:20.105542,1,149,642.9,1592.78,1410.7,0,0.0,0
2026-04-15 00:56:22.443256,1,150,643.06,1589.01,1409.22,0,0.01,0
2026-04-15 00:56:24.797727,1,151,642.82,1592.39,1411.94,0,0.02,0
2026-04-15 00:56:27.076138,1,152,642.67,1598.6,1420.83,0,0.13,0
2026-04-15 00:56:29.357465,1,153,642.99,1589.17,1414.56,0,0.03,0
2026-04-15 00:56:31.450897,1,154,642.81,1597.03,1416.07,0,0.02,0
2026-04-15 00:56:33.572155,1,155,642.83,1590.4,1414.89,0,0.0,0
2026-04-15 00:56:35.805824,1,156,643.04,1585.61,1421.23,0,0.07,0
2026-04-15 00:56:38.048860,1,157,642.2,1598.04,1412.47,0,0.08,0
2026-04-15 00:56:40.374860,1,158,642.88,1596.82,1410.09,0,0.02,0
2026-04-15 00:56:42.753930,1,159,642.89,1589.54,1420.37,0,0.14,0
2026-04-15 00:56:45.177007,1,160,643.45,1590.65,1418.08,0,0.19,0
2026-04-15 00:56:47.453324,1,161,643.0,1594.2,1417.31,0,0.03,0
2026-04-15 00:56:49.730426,1,162,643.15,1592.22,1423.48,1,0.83,0
2026-04-15 00:56:52.137392,1,163,642.85,1600.54,1421.09,1,0.91,0
2026-04-15 00:56:54.256772,1,164,643.17,1598.96,1416.76,1,0.82,0
2026-04-15 00:56:56.649175,1,165,642.76,1597.03,1408.09,1,0.71,0
2026-04-15 00:56:58.791117,1,166,643.34,1596.72,1422.37,1,0.96,0
2026-04-15 00:57:00.785704,1,167,643.02,1593.83,1414.72,1,0.61,0
2026-04-15 00:57:02.805600,1,168,642.68,1591.19,1415.7,1,0.72,0
2026-04-15 00:57:04.851456,1,169,643.2,1590.16,1418.05,1,0.76,0
2026-04-15 00:57:07.023774,1,170,642.92,1592.71,1417.41,1,0.93,0
2026-04-15 00:57:09.124156,1,171,643.26,1592.06,1414.99,1,0.89,0
2026-04-15 00:57:11.158058,1,172,643.33,1591.71,1413.73,1,0.88,0
2026-04-15 00:57:13.177419,1,173,642.97,1590.69,1425.27,1,0.95,0
2026-04-15 00:57:15.136017,1,174,642.64,1599.81,1422.58,1,0.89,0
2026-04-15 00:57:17.202717,1,175,643.61,1603.29,1422.52,1,0.98,0
2026-04-15 00:57:19.123507,1,176,642.86,1592.27,1422.73,1,0.84,0
2026-04-15 00:57:21.085341,1,177,643.79,1602.02,1423.99,1,1.0,0
2026-04-15 00:57:22.986197,1,178,643.38,1605.33,1424.65,1,0.99,0
2026-04-15 00:57:24.892665,1,179,642.86,1592.56,1429.45,1,0.9,0
2026-04-15 00:57:26.881097,1,180,643.58,1599.87,1417.14,1,0.89,0
2026-04-15 00:57:28.841794,1,181,643.44,1596.71,1420.64,1,0.97,0
2026-04-15 00:57:30.798473,1,182,644.21,1602.08,1426.62,1,0.99,0
2026-04-15 00:57:32.894545,1,183,643.24,1597.23,1419.03,1,0.99,0
2026-04-15 00:57:34.996170,1,184,644.07,1605.44,1432.52,1,1.0,0
2026-04-15 00:57:37.055528,1,185,643.8,1603.46,1424.4,1,1.0,0
2026-04-15 00:57:39.183181,1,186,643.51,1595.16,1426.3,1,0.99,0
2026-04-15 00:57:41.244836,1,187,643.32,1592.1,1427.27,1,1.0,0
2026-04-15 00:57:43.298167,1,188,643.75,1602.38,1422.78,1,0.98,0
2026-04-15 00:57:45.428832,1,189,644.18,1596.17,1428.01,1,1.0,0
2026-04-15 00:57:47.464278,1,190,643.64,1599.22,1425.95,1,1.0,0
2026-04-15 00:57:49.599619,1,191,643.34,1602.36,1425.77,1,1.0,0
2026-04-15 00:57:51.662162,1,192,643.54,1601.41,1427.2,1,1.0,0
2026-04-15 01:02:26.719368,1,1,641.82,1589.7,1400.6,0,0.0,0
2026-04-15 01:02:29.069619,1,2,642.15,1591.82,1403.14,0,0.0,0
2026-04-15 01:02:31.444177,1,3,642.35,1587.99,1404.2,0,0.0,0
2026-04-15 01:02:33.694982,1,4,642.35,1582.79,1401.87,0,0.0,0
2026-04-15 01:02:36.044247,1,5,642.37,1582.85,1406.22,0,0.0,0
2026-04-15 01:02:38.355397,1,6,642.1,1584.47,1398.37,0,0.0,0
2026-04-15 01:02:40.634258,1,7,642.48,1592.32,1397.77,0,0.0,0
2026-04-15 01:02:42.899787,1,8,642.56,1582.96,1400.97,0,0.0,0
2026-04-15 01:02:45.068510,1,9,642.12,1590.98,1394.8,0,0.0,0
2026-04-15 01:02:47.233718,1,10,641.71,1591.24,1400.46,0,0.0,0
2026-04-15 01:02:49.441793,1,11,642.28,1581.75,1400.64,0,0.0,0
2026-04-15 01:02:51.652654,1,12,642.06,1583.41,1400.15,0,0.0,0
2026-04-15 01:02:53.930098,1,13,643.07,1582.19,1400.83,0,0.0,0
2026-04-15 01:02:56.054210,1,14,642.35,1592.95,1399.16,0,0.0,0
2026-04-15 01:02:58.257735,1,15,642.43,1583.82,1402.13,0,0.0,0
2026-04-15 01:03:00.510063,1,16,642.13,1587.98,1404.5,0,0.0,0
2026-04-15 01:03:02.797842,1,17,642.58,1584.96,1399.95,0,0.0,0
2026-04-15 01:03:05.038685,1,18,642.62,1591.04,1396.12,0,0.0,0
2026-04-15 01:03:07.333821,1,19,641.79,1587.56,1400.35,0,0.0,0
2026-04-15 01:03:09.646899,1,20,643.04,1581.11,1405.23,0,0.0,0
2026-04-15 01:03:12.020369,1,21,642.37,1586.07,1398.13,0,0.0,0
2026-04-15 01:03:14.277294,1,22,642.77,1592.93,1400.57,0,0.0,0
2026-04-15 01:03:16.544921,1,23,642.14,1588.19,1394.75,0,0.0,0
2026-04-15 01:03:19.457451,1,24,642.38,1590.83,1398.81,0,0.0,0
2026-04-15 01:03:21.920950,1,25,642.77,1594.1,1399.39,0,0.0,0
2026-04-15 01:03:24.650932,1,26,642.16,1589.08,1396.07,0,0.0,0
2026-04-15 01:03:27.342262,1,27,642.44,1590.47,1401.84,0,0.0,0
2026-04-15 01:03:30.030370,1,28,642.35,1582.84,1399.13,0,0.0,0
2026-04-15 01:03:32.284692,1,29,641.91,1584.83,1400.99,0,0.0,0
2026-04-15 01:03:34.406415,1,30,642.2,1593.52,1396.08,0,0.0,0
2026-04-15 01:03:36.646518,1,31,642.02,1584.18,1396.9,0,0.0,0
2026-04-15 01:03:38.860975,1,32,642.33,1591.38,1400.36,0,0.0,0
2026-04-15 01:03:41.121235,1,33,642.71,1588.4,1402.43,0,0.0,0
2026-04-15 01:03:43.345599,1,34,642.54,1581.47,1400.48,0,0.0,0
2026-04-15 01:03:45.594255,1,35,642.44,1590.0,1403.0,0,0.0,0
2026-04-15 01:03:47.843869,1,36,642.54,1581.72,1405.54,0,0.0,0
2026-04-15 01:03:49.939883,1,37,641.99,1579.11,1398.9,0,0.0,0
2026-04-15 01:03:52.147147,1,38,641.93,1589.6,1399.5,0,0.0,0
2026-04-15 01:03:54.290652,1,39,642.01,1583.21,1400.69,0,0.0,0
2026-04-15 01:03:56.402320,1,40,642.24,1582.08,1401.77,0,0.0,0
2026-04-15 01:03:58.628364,1,41,642.4,1591.31,1403.21,0,0.0,0
2026-04-15 01:04:00.872921,1,42,642.12,1584.66,1401.38,0,0.0,0
2026-04-15 01:04:03.141013,1,43,642.24,1591.52,1406.05,0,0.0,0
2026-04-15 01:04:05.329041,1,44,641.93,1586.94,1401.2,0,0.0,0
2026-04-15 01:04:07.654497,1,45,642.53,1582.42,1399.16,0,0.0,0
2026-04-15 01:04:09.983572,1,46,642.43,1588.29,1401.27,0,0.0,0
2026-04-15 01:04:12.219283,1,47,642.21,1580.32,1402.89,0,0.0,0
2026-04-15 01:04:14.330677,1,48,641.89,1588.51,1399.16,0,0.0,0
2026-04-15 01:04:16.455529,1,49,642.23,1584.35,1397.76,0,0.0,0
2026-04-15 01:04:18.519553,1,50,642.77,1588.49,1403.62,0,0.0,0
2026-04-15 01:04:20.757264,1,51,642.81,1585.54,1400.42,0,0.0,0
2026-04-15 01:04:23.011119,1,52,642.76,1583.77,1395.57,0,0.0,0
2026-04-15 01:04:25.240941,1,53,642.61,1579.82,1402.26,0,0.0,0
2026-04-15 01:04:27.498888,1,54,642.42,1592.59,1401.2,0,0.0,0
2026-04-15 01:04:29.785917,1,55,642.41,1584.95,1401.58,0,0.0,0
2026-04-15 01:04:31.975461,1,56,642.49,1586.33,1400.76,0,0.0,0
2026-04-15 01:04:34.092795,1,57,642.13,1583.67,1402.79,0,0.0,0
2026-04-15 01:04:36.286368,1,58,641.9,1590.46,1397.99,0,0.0,0
2026-04-15 01:04:38.415739,1,59,642.33,1596.72,1403.51,0,0.0,0
2026-04-15 01:04:40.679252,1,60,642.34,1582.75,1403.07,0,0.0,0
2026-04-15 01:04:42.948738,1,61,642.1,1583.55,1405.52,0,0.0,0
2026-04-15 01:04:45.166683,1,62,642.17,1581.59,1399.54,0,0.0,0
2026-04-15 01:04:47.346911,1,63,642.6,1592.14,1395.38,0,0.0,0
2026-04-15 01:04:49.630728,1,64,642.23,1584.51,1400.11,0,0.0,0
2026-04-15 01:04:51.821808,1,65,642.28,1584.72,1403.24,0,0.0,0
2026-04-15 01:04:53.959409,1,66,642.5,1588.5,1399.52,0,0.0,0
2026-04-15 01:04:56.151217,1,67,642.33,1590.22,1403.02,0,0.0,0
